gene,f_score,p_value
1557617_at,73.779810546209,5.602422590580757e-32
1555298_a_at,73.70326260146814,5.861848212960354e-32
209435_s_at,73.57225148788149,6.334513131343487e-32
230273_at,73.5587417105661,6.385406261535e-32
229169_at,73.43483416303874,6.872006670570127e-32
224463_s_at,73.28990918284909,7.48921308576321e-32
222581_at,73.23134551801395,7.754339262136534e-32
212252_at,73.22593182341785,7.779324352228936e-32
214597_at,73.08790835407491,8.444716032349412e-32
232023_at,73.04676701531427,8.654030506589848e-32
1555270_a_at,72.82576402538243,9.872109102451983e-32
1563814_at,72.54370237270386,1.1683616757984194e-31
1553622_a_at,72.38461843971733,1.285082155954166e-31
223529_at,72.31507454670019,1.3397644762655034e-31
223866_at,72.28858924173997,1.3612063111472927e-31
223290_at,72.09800016077196,1.5261447546402629e-31
238327_at,72.09389933453818,1.5299086212811592e-31
215056_at,71.84874302464749,1.772943028849761e-31
235946_at,71.74527267168573,1.886966350556203e-31
205471_s_at,71.72333620857749,1.9120820238780608e-31
244709_at,71.65693665132353,1.9901943198425953e-31
238116_at,71.56436392621997,2.1045406775199255e-31
244099_at,71.42759745731703,2.285815952456099e-31
203723_at,71.31159813455646,2.4519609677257527e-31
222091_at,71.30712665001793,2.4586055990148463e-31
210749_x_at,71.20706070167597,2.6121861786803008e-31
202503_s_at,71.1409042994213,2.7190416532393244e-31
205714_s_at,71.10125758943151,2.785196462022536e-31
1556096_s_at,71.02584377377607,2.9155818788953942e-31
1554147_s_at,70.87318329787138,3.1988317720410347e-31
243896_at,70.85975143474285,3.2250546553928423e-31
240026_x_at,70.7292536387222,3.4914780132239502e-31
232639_at,70.69389639191664,3.567440871823801e-31
1553997_a_at,70.65449595000939,3.6540707009637e-31
232781_at,70.51837653508655,3.9701499997579605e-31
220107_s_at,70.45917532275935,4.116157659042202e-31
1007_s_at,70.38606048234803,4.304036208847682e-31
223962_at,70.32711297542342,4.461839034867376e-31
228950_s_at,70.24192262291959,4.700343925846212e-31
221864_at,70.22046249433899,4.762441833377612e-31
229170_s_at,70.06656045915491,5.232904040773434e-31
208104_s_at,70.02304097363674,5.374314582492088e-31
1568612_at,70.00516969729016,5.4335036907661045e-31
219521_at,69.97513050457387,5.534488808985484e-31
221840_at,69.95545567151795,5.601662735388117e-31
1557098_s_at,69.88735772650267,5.840625375012464e-31
203001_s_at,69.8586187269207,5.944557247916312e-31
1556057_s_at,69.76163833216944,6.3093529288612014e-31
205368_at,69.75263226892032,6.344363308401597e-31
243802_at,69.74031203749259,6.392577194798564e-31
200788_s_at,69.72404876149889,6.456792315104793e-31
1559630_at,69.70510464361224,6.532419562452873e-31
212710_at,69.6932835573427,6.580066173536034e-31
223905_at,69.58445227702899,7.035663337732676e-31
215472_at,69.5749396696886,7.076978296575933e-31
232411_at,69.47898842865484,7.507751044591743e-31
215052_at,69.34299971340444,8.164343987520626e-31
230033_at,69.17138494622695,9.076978787655097e-31
204974_at,69.13748845581267,9.269155562745962e-31
34408_at,69.05572265708513,9.749921562986006e-31
207624_s_at,68.95361751716428,1.0386034866636594e-30
1554524_a_at,68.8376515930576,1.1159845488110293e-30
232192_at,68.8000584621775,1.1423069387395733e-30
228915_at,68.76167234729611,1.1698357823585592e-30
235781_at,68.72914342989797,1.1936912262808158e-30
201292_at,68.56649296909976,1.3206005616120492e-30
41660_at,68.5277264830298,1.3528207480901387e-30
230112_at,68.4906427471533,1.3843897619347263e-30
201833_at,68.37301434568536,1.4895666727066318e-30
235062_at,68.33499584701751,1.5252689526225689e-30
226073_at,68.29709069506274,1.5617305834210668e-30
212056_at,68.15014266446079,1.7116569139266153e-30
1555007_s_at,68.13337625049654,1.729667849827315e-30
216356_x_at,68.11260084474647,1.7522527334410724e-30
207557_s_at,68.05674049147841,1.8144757391191875e-30
242372_s_at,68.02007064948431,1.8565384845997217e-30
206084_at,67.83429764508179,2.0853633247646973e-30
215116_s_at,67.73320166795668,2.22172671839953e-30
218876_at,67.63176527692202,2.3676643118636894e-30
206722_s_at,67.56177579953203,2.4740039400883175e-30
214761_at,67.53314471951701,2.518891928395892e-30
235609_at,67.37490790771881,2.7823334078149546e-30
232381_s_at,67.31413479678136,2.890805266640785e-30
230359_at,67.29907343253649,2.91834591424173e-30
238844_s_at,67.25055432662053,3.0088921522509303e-30
220269_at,67.17563721392018,3.154343396579892e-30
235273_at,66.98232916367002,3.5635464456159815e-30
1554528_at,66.92809295188712,3.687768498303778e-30
201426_s_at,66.88726461589278,3.7841767779602155e-30
64900_at,66.86362472322494,3.841164445152281e-30
231044_at,66.86044470392417,3.848896631245514e-30
227453_at,66.59190724329777,4.562338133260563e-30
232968_at,66.49696022125869,4.8455948485329044e-30
218678_at,66.43508868083202,5.039731073010387e-30
227975_at,66.41226958742948,5.1133100293429756e-30
1556877_at,66.31332548945892,5.445192029745571e-30
204546_at,66.28251461936848,5.5529450287385055e-30
226717_at,66.24393079578111,5.690943086488188e-30
1555719_a_at,66.09127930527073,6.271962169911552e-30
201012_at,66.00913421048494,6.609210827595073e-30
204874_x_at,65.94195005075895,6.898698936015033e-30
204729_s_at,65.8038786637568,7.534744430447266e-30
205227_at,65.71707961700844,7.964791078648163e-30
229406_at,65.64560380889229,8.337593237944572e-30
1554141_s_at,65.63511568644851,8.393769519869523e-30
206282_at,65.55618753151256,8.829048291583786e-30
203159_at,65.53997462025545,8.921262510279895e-30
227641_at,65.4169831088748,9.653438921396072e-30
1558189_a_at,65.37843919389927,9.895237420059438e-30
204784_s_at,65.28315565321165,1.0519735691259009e-29
226346_at,65.27596408482283,1.0568465006393568e-29
230932_at,65.15440173889367,1.1427756691680093e-29
213373_s_at,65.08480260207931,1.1951356520370835e-29
203358_s_at,64.86944890990915,1.3731146671027536e-29
220769_s_at,64.81565305229445,1.421635112635622e-29
230601_s_at,64.80416199570756,1.4322230878388413e-29
203000_at,64.69624675912034,1.535652026678482e-29
205472_s_at,64.60387343711272,1.63019855605561e-29
206731_at,64.54134084272474,1.6975397864970035e-29
208791_at,64.48669046977511,1.7587043052064178e-29
204697_s_at,64.41520267916655,1.8421079332720948e-29
229427_at,64.40049561983979,1.8597588397906028e-29
201418_s_at,64.34237615749167,1.93120970843902e-29
40472_at,64.33831209129842,1.9363091164875176e-29
223691_at,64.26489607360718,2.0308208998591257e-29
208851_s_at,64.26216485130021,2.0344259877490958e-29
216119_s_at,64.23309232720351,2.0732057216558727e-29
206271_at,64.12737107305773,2.2206702783098996e-29
234893_s_at,64.10815024742983,2.248604154991064e-29
203962_s_at,64.0744949392326,2.2983785954635407e-29
238871_at,64.02704342576624,2.370465176508364e-29
214495_at,63.9452356071585,2.5001830106230676e-29
213171_s_at,63.77362050658358,2.796241772277536e-29
1554588_a_at,63.69874730125784,2.9363422226971895e-29
229435_at,63.67056157202697,2.9909120633410544e-29
1556444_a_at,63.66206948613001,3.0075545636229667e-29
224165_s_at,63.64705897039055,3.0372021386536775e-29
218706_s_at,63.61522268420246,3.1010692109094493e-29
231172_at,63.50686362330623,3.328857292362807e-29
205531_s_at,63.471498554916494,3.406822993303941e-29
1554298_a_at,63.463975061304794,3.423647156568506e-29
206230_at,63.440620674243576,3.476412287816197e-29
204783_at,63.44056884469635,3.4765303017520473e-29
209834_at,63.395681151897705,3.580281628838991e-29
233310_at,63.35662852278944,3.6731027382890437e-29
1552321_a_at,63.28255000494909,3.855947831001396e-29
1554526_at,63.26854699408526,3.891536787094571e-29
231771_at,63.244728246813,3.952841043285499e-29
221667_s_at,63.230254330448076,3.9905721001475157e-29
1558672_at,63.078729292124684,4.4082391390905186e-29
239359_at,63.01279744889912,4.603592656644203e-29
59697_at,62.98817253753578,4.678791620176597e-29
201890_at,62.880306118672266,5.0231835003561686e-29
214961_at,62.66024881029457,5.807842444488403e-29
209144_s_at,62.49386410792504,6.482954828828014e-29
242096_at,62.45622449631158,6.646430775673243e-29
210117_at,62.453130665300705,6.660052741205408e-29
238682_at,62.43188387979163,6.754370587254853e-29
238864_at,62.173919038525725,8.013904975320892e-29
243998_at,62.091283782309944,8.465934897603805e-29
244118_at,62.061919698587225,8.632728746342757e-29
213869_x_at,62.05227438312263,8.688241407064027e-29
213413_at,61.987992004227706,9.067592967516872e-29
214781_at,61.96380059707668,9.214675247468868e-29
210040_at,61.96069961394193,9.233703495003893e-29
202171_at,61.9310814249605,9.417470391949204e-29
241713_s_at,61.89750451277815,9.630298499423077e-29
228035_at,61.89622020524866,9.638535458704262e-29
205508_at,61.8317390606268,1.0061423453795785e-28
230695_s_at,61.74060555468278,1.069147507141599e-28
1555736_a_at,61.704871027177944,1.0949336548068425e-28
204586_at,61.69719552088273,1.1005542557509676e-28
223653_x_at,61.57531317981168,1.193839756722943e-28
213834_at,61.561463635835835,1.2049361147616287e-28
203402_at,61.5366036956095,1.2251176349641988e-28
206275_s_at,61.453553131312155,1.2950632077879277e-28
221217_s_at,61.43717387703903,1.3093299183948034e-28
244569_at,61.19794174345705,1.5368807649073257e-28
203151_at,61.121301672551844,1.617975382986677e-28
227760_at,60.99766860657932,1.7580664598333136e-28
205112_at,60.9914581508243,1.7654203094720338e-28
209194_at,60.98722720480556,1.7704480959644517e-28
215423_at,60.97496485754295,1.7851022206613222e-28
228973_at,60.96559812314344,1.7963789108536865e-28
239422_at,60.909572408040866,1.8653563935062144e-28
232735_at,60.88181197050079,1.900525369450828e-28
1568625_at,60.85485696231936,1.9353186397144992e-28
235956_at,60.810302401745055,1.9942543155359524e-28
214204_at,60.802857593497,2.004278469404322e-28
235468_at,60.49270260124262,2.470755412560543e-28
219740_at,60.44759737814743,2.5472426247373253e-28
225111_s_at,60.35097371028922,2.7192909898723893e-28
225203_at,60.32312251870016,2.7710418646846274e-28
208792_s_at,60.274787008599404,2.863242272344917e-28
239190_at,60.25967077406951,2.8927117455678788e-28
201860_s_at,60.10893499047785,3.2039816393089634e-28
229228_at,60.09947398830963,3.224617948978872e-28
41577_at,59.91923857024198,3.6446004068005356e-28
218625_at,59.88931491169087,3.719527826738485e-28
210983_s_at,59.86822317211206,3.773279162934921e-28
222985_at,59.81018739630704,3.9252903001471844e-28
235658_at,59.75959080521264,4.062886946135751e-28
1564706_s_at,59.72961989959705,4.146693390497504e-28
215003_at,59.66877759233758,4.322267028627322e-28
207636_at,59.62913184214495,4.440719763598142e-28
243198_at,59.60571659872595,4.512223180594704e-28
1556046_a_at,59.48546987091551,4.898281689943771e-28
222696_at,59.42885320209049,5.09151200666958e-28
239357_at,59.42687220905741,5.098411559483381e-28
221185_s_at,59.4078319035492,5.165212931575877e-28
227098_at,59.38861164121251,5.233547740649702e-28
209539_at,59.31232999645049,5.513937186801449e-28
239139_at,59.2895810588897,5.600475133863441e-28
212294_at,59.255393982637834,5.73312678748733e-28
236222_at,59.254332941777555,5.7372944979257e-28
220390_at,59.19274635155719,5.984553643307245e-28
234936_s_at,59.19142544470664,5.989973829184447e-28
214839_at,59.186289841447035,6.011094605118884e-28
228429_x_at,59.082891585224786,6.452809207807813e-28
220448_at,58.969675410465186,6.9744202872555735e-28
212750_at,58.89397067529077,7.346921939217034e-28
230596_at,58.888152391273614,7.376373790865435e-28
215537_x_at,58.883736232553886,7.398808206020811e-28
227966_s_at,58.882244137883745,7.406403814986865e-28
231026_at,58.807430105669866,7.797584980645799e-28
238786_at,58.79634454663528,7.8573082017353055e-28
202440_s_at,58.78869913743664,7.898768271571144e-28
1560426_at,58.75943293374756,8.059539618767911e-28
37566_at,58.69893300549982,8.402512621178644e-28
242794_at,58.47587802563321,9.800347751107322e-28
242651_at,58.46046204795976,9.905274589072436e-28
208454_s_at,58.456703265311965,9.931030862953363e-28
229918_at,58.44575427761475,1.0006444953044837e-27
237790_at,58.337760466215336,1.0782188036868998e-27
1568924_a_at,58.28845407527317,1.1156420318759317e-27
208123_at,58.260947794141984,1.1370898549608294e-27
212695_at,58.24957200385097,1.1460820559771692e-27
204041_at,58.16416650890183,1.2159411959780583e-27
38398_at,58.069756048985965,1.2982163120955203e-27
203961_at,58.025778828325855,1.3384502274164635e-27
1552716_at,57.9842809324692,1.3775773982359461e-27
1556095_at,57.786629193021284,1.5805100897023214e-27
219628_at,57.735150246316614,1.6381847872956288e-27
1561429_a_at,57.73146707173395,1.6423923199638587e-27
242747_at,57.69056852201127,1.6898578913579307e-27
226674_at,57.67527774768539,1.7079597594206675e-27
233437_at,57.58515306001452,1.8187292513569858e-27
240841_at,57.543438614079264,1.8724435966681137e-27
232226_at,57.51189153398394,1.9141339298923715e-27
217551_at,57.483266691742514,1.9527782006625583e-27
212701_at,57.468796148855795,1.9726144921365488e-27
229039_at,57.3863827578226,2.0895553255517266e-27
231558_at,57.355448577929074,2.135246501028023e-27
224882_at,57.26867994079311,2.2688999617692932e-27
229925_at,57.256100175346404,2.2889706008122505e-27
215267_s_at,57.238860433134235,2.316769435468611e-27
228081_at,57.187617128957406,2.4014405555037447e-27
218699_at,57.183927335626706,2.407657343119612e-27
229305_at,57.1096937060942,2.536264090881359e-27
211593_s_at,57.02890550108637,2.684176390562237e-27
219734_at,56.98861628895028,2.761186170303776e-27
202260_s_at,56.95380135467518,2.829538556401429e-27
215133_s_at,56.93249401444624,2.8722169115831868e-27
203046_s_at,56.8791019085612,2.9820564158492657e-27
228323_at,56.80930780075476,3.132103424604618e-27
206144_at,56.7911480975895,3.1723867914132606e-27
228262_at,56.726146560823715,3.320942952140458e-27
224701_at,56.71951081338481,3.33650068619885e-27
202262_x_at,56.68626119166237,3.415577885518245e-27
206678_at,56.67491043383277,3.443007055008586e-27
203158_s_at,56.666828961705754,3.462672268089651e-27
243309_at,56.623524862110074,3.5700080064948434e-27
220131_at,56.586085226876385,3.665529748198841e-27
229917_at,56.54118831167863,3.7835091811365755e-27
201565_s_at,56.41257441118199,4.143288898697717e-27
225775_at,56.40111729643264,4.176978958109091e-27
239293_at,56.40090723986523,4.177599228264125e-27
200944_s_at,56.362496126857,4.2926100871800394e-27
202588_at,56.289237687293934,4.520959497670325e-27
205678_at,56.22508283431109,4.731054134146453e-27
202587_s_at,56.21912019582188,4.751077603789989e-27
223715_at,56.20916814158949,4.78469012513959e-27
232738_at,56.20379595574018,4.802934692112572e-27
232166_at,56.156266185909985,4.9674621898434584e-27
211471_s_at,56.136574759526695,5.037292329908375e-27
202107_s_at,56.08912530664417,5.20968425905277e-27
221703_at,56.06252643830576,5.3089321844574294e-27
225914_s_at,56.02184112831221,5.4644707111633334e-27
223786_at,56.01835094309712,5.478027310542924e-27
206374_at,55.959156333758166,5.713227088439906e-27
1564238_a_at,55.94431116064911,5.773804512731178e-27
226549_at,55.815572735914756,6.32728751232666e-27
213078_x_at,55.75202982332044,6.62005390110751e-27
224393_s_at,55.67404042580826,6.998273133048103e-27
229816_at,55.598402458899045,7.3860652694141e-27
213178_s_at,55.556018866679146,7.61283739081458e-27
205914_s_at,55.53789900752494,7.711933710795271e-27
204318_s_at,55.50330682444549,7.904770609276586e-27
202712_s_at,55.46772840419666,8.108218779742871e-27
201614_s_at,55.466989309103376,8.112501090618908e-27
1552765_x_at,55.46121784995996,8.146020000590933e-27
207797_s_at,55.45273333263446,8.195551179969874e-27
227512_at,55.3324799878352,8.931397153809719e-27
200621_at,55.29192439771775,9.194419483646087e-27
206448_at,55.27881147701965,9.281135902146817e-27
224251_at,55.24436977757428,9.512879327930622e-27
208813_at,55.226437529130344,9.635856308814202e-27
223794_at,55.18255718566649,9.943638694960596e-27
214993_at,55.180185891354725,9.960552935465481e-27
213368_x_at,55.18002576250132,9.961696173945522e-27
222925_at,55.171621033538,1.0021889162199503e-26
1553611_s_at,55.13269476743483,1.03055269756123e-26
205481_at,55.12103760453885,1.0392044182172889e-26
235070_at,55.088710861803015,1.063584774527548e-26
220298_s_at,55.08385169210813,1.0672994041072847e-26
203474_at,54.933147795903785,1.1892921385882585e-26
206915_at,54.92803880434463,1.1936675449454297e-26
229487_at,54.90166321630621,1.216517468845803e-26
236587_at,54.90061075805669,1.2174384080379616e-26
213200_at,54.89227619407621,1.2247565130763951e-26
212230_at,54.85684505809456,1.2563687918217813e-26
204887_s_at,54.828171910236,1.2825575558586986e-26
237828_at,54.81765273500183,1.2923037682011659e-26
218039_at,54.815541978845985,1.2942684689966584e-26
202908_at,54.81397646398962,1.2957276166098093e-26
227437_at,54.77526273856765,1.3323475746182097e-26
219144_at,54.77084561528478,1.3365920932380837e-26
231319_x_at,54.71841657610818,1.3880342652256806e-26
209150_s_at,54.704776103823214,1.4017447334347283e-26
1558345_a_at,54.699929512946156,1.4066492541777835e-26
228581_at,54.69882567160862,1.4077687247251004e-26
1558077_s_at,54.67601219329742,1.4311089709635317e-26
205405_at,54.58044191987515,1.5332386938719793e-26
213912_at,54.51268674397521,1.6101034045830916e-26
240857_at,54.46184704084837,1.670340254675009e-26
204722_at,54.440947069901014,1.695762826425227e-26
239290_at,54.43270057068959,1.7059016430587378e-26
211056_s_at,54.36189824793827,1.7955253144592217e-26
1552320_a_at,54.35138574771829,1.809234401953534e-26
212419_at,54.346140963655884,1.8161137061508772e-26
220359_s_at,54.345166231947495,1.817395135188898e-26
220405_at,54.34355301030926,1.8195179721998503e-26
217455_s_at,54.33857592496542,1.8260832029291238e-26
229110_at,54.295252790013244,1.8842566812533867e-26
217838_s_at,54.26381543836042,1.9276460299068752e-26
243665_s_at,54.255691953637296,1.9390220712493056e-26
208650_s_at,54.2467713299562,1.951593012490173e-26
216470_x_at,54.23514994172917,1.968094158558962e-26
208628_s_at,54.223219395624135,1.9851817550714378e-26
219455_at,54.19620801789213,2.0244280579641386e-26
227216_at,54.1949743026962,2.026239297924126e-26
221914_at,54.18484446689069,2.041173488887528e-26
1553684_at,54.183504785004224,2.0431569068908113e-26
206381_at,54.177090554289705,2.0526804303804903e-26
212423_at,54.11944586657285,2.14031843981247e-26
238834_at,54.11214724800743,2.151682512097843e-26
223901_at,54.107795529862216,2.158487361608942e-26
1569969_a_at,54.097660095809445,2.174421184624351e-26
205475_at,54.095770011377475,2.1774057629836173e-26
1553422_s_at,54.083949564437034,2.1961657306577583e-26
59437_at,54.07907469467872,2.203950274878014e-26
204260_at,54.064316260163515,2.22768893975956e-26
219922_s_at,54.054712112277045,2.2432763964941958e-26
228450_at,54.01176324015146,2.3143492874134803e-26
218584_at,53.99590707700659,2.3411630133495597e-26
212348_s_at,53.97650589300796,2.3744013772112548e-26
1554919_s_at,53.97256896493918,2.38120447263789e-26
205666_at,53.97015012168712,2.385394102753623e-26
213636_at,53.95383648243562,2.4138468934136402e-26
200096_s_at,53.92581848797591,2.463520468232487e-26
200929_at,53.925810887428376,2.4635340833247016e-26
200885_at,53.91539039786804,2.482272709007209e-26
202954_at,53.87325151755189,2.55953759220354e-26
226372_at,53.87315991251302,2.5597081918678398e-26
208140_s_at,53.865877950348086,2.573306700949165e-26
216252_x_at,53.85188243488013,2.599648701605713e-26
213668_s_at,53.65998126582127,2.9897517599870255e-26
239340_at,53.65717893395678,2.9958690928648006e-26
233375_at,53.62299986344487,3.071511565545957e-26
214120_at,53.597374534393296,3.1294939996987836e-26
206135_at,53.57631510266121,3.177976904793763e-26
239733_at,53.56803434828803,3.1972492016930935e-26
204886_at,53.56057892050293,3.214702227507608e-26
230816_at,53.54127635874916,3.2603402606891985e-26
205733_at,53.4719316990602,3.429795655604516e-26
221810_at,53.35078841016017,3.7476030500816304e-26
225570_at,53.27964230587143,3.948034289300664e-26
217892_s_at,53.26020687600441,4.0046579794495603e-26
204995_at,53.260131746560084,4.004878456878915e-26
206483_at,53.189690052580595,4.2171227545340093e-26
231986_at,53.09244549767667,4.529047024825609e-26
210653_s_at,53.09073608895321,4.5347349837046653e-26
212746_s_at,53.08726185897827,4.546317657070742e-26
32094_at,53.00463480862458,4.830824191711608e-26
1554599_x_at,52.99031475300315,4.8819408588287063e-26
203394_s_at,52.959640387357354,4.993292804343797e-26
223636_at,52.91789740981943,5.148983262443526e-26
206888_s_at,52.91518495555701,5.159269050483774e-26
221958_s_at,52.873845041425575,5.318641416247913e-26
213676_at,52.7972997789953,5.627066238330125e-26
222862_s_at,52.7951658671546,5.635920091204499e-26
204287_at,52.70677652755209,6.015368864937528e-26
238017_at,52.66950631482555,6.18305269856995e-26
205161_s_at,52.66632549761142,6.197581760196449e-26
208651_x_at,52.574598432439515,6.631828408294021e-26
213245_at,52.55082379446041,6.749342452018381e-26
224895_at,52.53937743285359,6.80667215850904e-26
226833_at,52.515308087410894,6.928844054944708e-26
217792_at,52.46303744140855,7.201890830850513e-26
1556583_a_at,52.45869693437357,7.225050240339551e-26
231391_at,52.36728045236655,7.730790671452809e-26
224694_at,52.35626415925897,7.794116662737062e-26
204781_s_at,52.33990951266333,7.889102973177481e-26
244323_at,52.33940542712175,7.892049266802708e-26
202365_at,52.3317858922909,7.936720540948417e-26
235010_at,52.33118636966611,7.940246262517109e-26
202507_s_at,52.326219957907774,7.969514396281842e-26
226548_at,52.295639340168144,8.15216371796323e-26
214735_at,52.2884723805289,8.195581595185616e-26
203882_at,52.19999072970139,8.751371787326802e-26
230865_at,52.19664250805213,8.773139710184816e-26
241538_at,52.17232688640782,8.932882999326752e-26
241758_at,52.16275026802608,8.996605551717518e-26
226096_at,52.153920329985525,9.055768872685011e-26
206137_at,52.12718304380419,9.237338786520016e-26
206711_at,52.11846123068215,9.297364203403215e-26
232642_at,52.1145366856097,9.324502899505795e-26
202705_at,52.09321634084057,9.473348111875425e-26
200600_at,52.08220785745781,9.551145076520615e-26
204822_at,52.07985752552434,9.567838779087964e-26
205406_s_at,52.07824111255936,9.579336875620304e-26
208119_s_at,52.06438219210854,9.678498060029197e-26
218883_s_at,52.05842241707107,9.721460557634198e-26
215045_at,52.05793794842318,9.724961471975177e-26
225051_at,52.035576983635295,9.887950127820195e-26
209168_at,52.03308920345497,9.906254233158205e-26
223673_at,52.013400609936824,1.0052334753831896e-25
231935_at,51.98787919629532,1.0244954768227189e-25
236163_at,51.97150635995681,1.0370497257539716e-25
212262_at,51.96017371290794,1.0458307193044447e-25
228411_at,51.939600641533936,1.0619650786255713e-25
236838_at,51.910745272891155,1.0850218749397575e-25
206723_s_at,51.86504282397626,1.1225857893973465e-25
208931_s_at,51.864232283530555,1.1232637842593678e-25
1557938_s_at,51.82505765073718,1.15653312820928e-25
219287_at,51.820092020910906,1.160821119208856e-25
226507_at,51.78731342638189,1.1895346840251355e-25
227452_at,51.67946302796801,1.2892049347487562e-25
224164_at,51.663594984677964,1.304569366420205e-25
208789_at,51.61028411848872,1.357564094933205e-25
214177_s_at,51.60029581950015,1.3677338696069815e-25
219758_at,51.54488508878416,1.425573728526775e-25
1566040_at,51.541147672214976,1.4295633122381859e-25
241998_at,51.455635041296865,1.5240107234302362e-25
202095_s_at,51.39781143899464,1.5914463907453942e-25
201566_x_at,51.37275225305776,1.6216053892541253e-25
208056_s_at,51.34575691077621,1.65474474370104e-25
226439_s_at,51.329625543297766,1.6748751203535995e-25
206316_s_at,51.30899994974243,1.7009767556405685e-25
214222_at,51.279847400907414,1.738575785939558e-25
209172_s_at,51.26893143213546,1.7528707980608328e-25
209361_s_at,51.25784378024954,1.767512897869097e-25
226510_at,51.25106384710423,1.7765274825829068e-25
214098_at,51.25086269497923,1.7767956462941936e-25
205336_at,51.16508559616502,1.8949803002244667e-25
236823_at,51.1303569367359,1.9450732762763631e-25
1560116_a_at,51.123538365652216,1.9550653689514025e-25
221553_at,51.118309418864236,1.9627633060825646e-25
203157_s_at,51.115479353381446,1.9669425001086741e-25
219659_at,51.020243613225965,2.112977478553531e-25
220500_s_at,51.00528334208359,2.136898972705482e-25
1559257_a_at,51.004892212111756,2.1375280673971553e-25
229259_at,50.98763414487202,2.1654741227282707e-25
209897_s_at,50.976634281637615,2.1834796545975725e-25
201005_at,50.940092611885795,2.244393518603795e-25
1552950_at,50.921560546134764,2.275942894421398e-25
218277_s_at,50.87717969526371,2.3533420108001073e-25
229664_at,50.86986980709915,2.366344432760357e-25
219639_x_at,50.78218757972681,2.528117868690951e-25
212259_s_at,50.78066918244005,2.531016165061592e-25
237719_x_at,50.77282234536991,2.546047988319386e-25
228486_at,50.707173358055094,2.6754165432858557e-25
1552722_at,50.671014369065475,2.749504127702855e-25
202390_s_at,50.65452676664727,2.7839748421784086e-25
204146_at,50.63454491403456,2.826340119967835e-25
222857_s_at,50.62829192829745,2.8397317212099023e-25
213913_s_at,50.624547921555155,2.847780844950462e-25
1552711_a_at,50.611893183324185,2.8751588463961385e-25
206017_at,50.602418539249,2.895831770961606e-25
230130_at,50.5759789793435,2.954323090403803e-25
203069_at,50.558257157362966,2.994199000741614e-25
210675_s_at,50.55004343609649,3.012865733404114e-25
221934_s_at,50.524162105798425,3.0724611915517817e-25
1553211_at,50.450895538915915,3.2477448640506023e-25
1556629_a_at,50.40673611701258,3.358265932494298e-25
232745_x_at,50.3927908295066,3.3939558167263046e-25
209295_at,50.34899822045787,3.5085584026110958e-25
230447_at,50.340199596995596,3.5320540540917502e-25
1559256_at,50.33823655148413,3.5373179009231816e-25
209771_x_at,50.33155510292867,3.555293801311007e-25
226890_at,50.329959687664086,3.559599846236698e-25
208656_s_at,50.27966277621694,3.698103179609687e-25
213392_at,50.25660327635268,3.7634209062752847e-25
208790_s_at,50.22536359969334,3.853783541413195e-25
214252_s_at,50.21109096832334,3.8957985615437094e-25
220361_at,50.19549599835741,3.942238499965654e-25
205339_at,50.17190446474377,4.0135625756129858e-25
201534_s_at,50.12063292702745,4.173126185292941e-25
229771_at,50.082449347363706,4.296133437517827e-25
205635_at,50.08221461653154,4.296900899352095e-25
208795_s_at,50.08166173830062,4.298709107238654e-25
222640_at,50.02289392567365,4.495387397105677e-25
204519_s_at,49.99358232250182,4.59687740330925e-25
225645_at,49.96978906117338,4.680970175561816e-25
206159_at,49.96749708730045,4.68915280391332e-25
223500_at,49.96132460851916,4.71126164928749e-25
216379_x_at,49.95902006052956,4.719543301145472e-25
232733_s_at,49.94999387193353,4.752122578050318e-25
200783_s_at,49.94613201060127,4.766131346185265e-25
211071_s_at,49.90201705319136,4.929165513990613e-25
203362_s_at,49.892837864994696,4.963794651290631e-25
231729_s_at,49.868219008387435,5.057896478678926e-25
238753_at,49.86043306963654,5.088032701650989e-25
225165_at,49.83760540576616,5.177445070793659e-25
202995_s_at,49.83497022699374,5.187868903777779e-25
212361_s_at,49.82189387705172,5.239910573363709e-25
40020_at,49.80291083156238,5.316405322375843e-25
200790_at,49.799842188130526,5.328876931814792e-25
1554043_a_at,49.795012317641216,5.348566772422379e-25
223458_at,49.78850309065819,5.375219796904138e-25
1560910_at,49.74760086832075,5.545816359260809e-25
226305_at,49.66469972156936,5.908653508742453e-25
226048_at,49.63122829087149,6.061901076436612e-25
230258_at,49.61201291273024,6.1516961796905955e-25
207093_s_at,49.59590668849543,6.228002338362482e-25
208320_at,49.539043434737536,6.50517739160899e-25
208451_s_at,49.509108563350075,6.656095008090905e-25
243317_at,49.497439801274055,6.715882631509179e-25
209293_x_at,49.496005151589856,6.723270959532917e-25
224715_at,49.48777232475738,6.765829285009933e-25
215321_at,49.45672770919936,6.928786503112442e-25
203755_at,49.441755028357505,7.008799795444876e-25
229740_at,49.4134387320621,7.162696559139645e-25
229029_at,49.411302499894674,7.174445155478853e-25
219668_at,49.392978384290245,7.276029605709675e-25
207613_s_at,49.3902949488476,7.291028102703287e-25
232173_at,49.35959816917213,7.464852694065191e-25
209556_at,49.35043649427581,7.517543317727327e-25
236917_at,49.322501069403565,7.680549866449305e-25
244708_at,49.29037816398766,7.872435794805619e-25
214157_at,49.260828728052026,8.053248438698575e-25
209408_at,49.2502344344993,8.119097456035007e-25
207556_s_at,49.22884996924971,8.253684306900999e-25
206384_at,49.14430739476972,8.808343055863733e-25
236421_at,49.05883156669938,9.407670946689e-25
